strategy_name,trade_date,portfolio_value,daily_return
top10_momentum_daily,2020-09-30,3.448969,0.010143
top10_momentum_daily,2020-10-01,3.513865,0.018816
top10_momentum_daily,2020-10-02,3.385876,-0.036424
top10_momentum_daily,2020-10-05,3.484163,0.029029
top10_momentum_daily,2020-10-06,3.424025,-0.017261
top10_momentum_daily,2020-10-07,3.503798,0.023298
top10_momentum_daily,2020-10-08,3.502501,-0.000370
top10_momentum_daily,2020-10-09,3.550450,0.013690
top10_momentum_daily,2020-10-12,3.627031,0.021569
top10_momentum_daily,2020-10-13,3.636273,0.002548
top10_momentum_daily,2020-10-14,3.622026,-0.003918
top10_momentum_daily,2020-10-15,3.592493,-0.008154
top10_momentum_daily,2020-10-16,3.579057,-0.003740
top10_momentum_daily,2020-10-19,3.511931,-0.018755
top10_momentum_daily,2020-10-20,3.521980,0.002862
top10_momentum_daily,2020-10-21,3.504568,-0.004944
top10_momentum_daily,2020-10-22,3.495769,-0.002511
top10_momentum_daily,2020-10-23,3.515949,0.005773
top10_momentum_daily,2020-10-26,3.469384,-0.013244
top10_momentum_daily,2020-10-27,3.500149,0.008867
top10_momentum_daily,2020-10-28,3.341945,-0.045199
top10_momentum_daily,2020-10-29,3.391245,0.014752
top10_momentum_daily,2020-10-30,3.278442,-0.033263
top10_momentum_daily,2020-11-02,3.290943,0.003813
top10_momentum_daily,2020-11-03,3.372990,0.024931
top10_momentum_daily,2020-11-04,3.519831,0.043535
top10_momentum_daily,2020-11-05,3.596367,0.021744
top10_momentum_daily,2020-11-06,3.624507,0.007825
top10_momentum_daily,2020-11-09,3.459374,-0.045560
top10_momentum_daily,2020-11-10,3.329588,-0.037517
top10_momentum_daily,2020-11-11,3.434274,0.031441
top10_momentum_daily,2020-11-12,3.420764,-0.003934
top10_momentum_daily,2020-11-13,3.426200,0.001589
top10_momentum_daily,2020-11-16,3.431860,0.001652
top10_momentum_daily,2020-11-17,3.461723,0.008702
top10_momentum_daily,2020-11-18,3.428204,-0.009683
top10_momentum_daily,2020-11-19,3.470094,0.012219
top10_momentum_daily,2020-11-20,3.428387,-0.012019
top10_momentum_daily,2020-11-23,3.426391,-0.000582
top10_momentum_daily,2020-11-24,3.450334,0.006988
top10_momentum_daily,2020-11-25,3.473839,0.006812
top10_momentum_daily,2020-11-27,3.495175,0.006142
top10_momentum_daily,2020-11-30,3.542524,0.013547
top10_momentum_daily,2020-12-01,3.578736,0.010222
top10_momentum_daily,2020-12-02,3.551786,-0.007530
top10_momentum_daily,2020-12-03,3.554455,0.000751
top10_momentum_daily,2020-12-04,3.591346,0.010379
top10_momentum_daily,2020-12-07,3.632142,0.011360
top10_momentum_daily,2020-12-08,3.630376,-0.000486
top10_momentum_daily,2020-12-09,3.528449,-0.028076
top10_momentum_daily,2020-12-10,3.558230,0.008440
top10_momentum_daily,2020-12-11,3.524095,-0.009593
top10_momentum_daily,2020-12-14,3.567818,0.012407
top10_momentum_daily,2020-12-15,3.599888,0.008989
top10_momentum_daily,2020-12-16,3.601445,0.000433
top10_momentum_daily,2020-12-17,3.647475,0.012781
top10_momentum_daily,2020-12-18,3.656929,0.002592
top10_momentum_daily,2020-12-21,3.617909,-0.010670
top10_momentum_daily,2020-12-22,3.630741,0.003547
top10_momentum_daily,2020-12-23,3.597969,-0.009026
top10_momentum_daily,2020-12-24,3.613575,0.004337
top10_momentum_daily,2020-12-28,3.632068,0.005118
top10_momentum_daily,2020-12-29,3.625891,-0.001701
top10_momentum_daily,2020-12-30,3.637431,0.003183
top10_momentum_daily,2020-12-31,3.648688,0.003095
top10_momentum_daily,2021-01-04,3.624811,-0.006544
top10_momentum_daily,2021-01-05,3.663805,0.010758
top10_momentum_daily,2021-01-06,3.620712,-0.011762
top10_momentum_daily,2021-01-07,3.736394,0.031950
top10_momentum_daily,2021-01-08,3.784593,0.012900
top10_momentum_daily,2021-01-11,3.758180,-0.006979
top10_momentum_daily,2021-01-12,3.752968,-0.001387
top10_momentum_daily,2021-01-13,3.760481,0.002002
top10_momentum_daily,2021-01-14,3.731967,-0.007583
top10_momentum_daily,2021-01-15,3.671719,-0.016144
top10_momentum_daily,2021-01-19,3.712084,0.010993
top10_momentum_daily,2021-01-20,3.780031,0.018304
top10_momentum_daily,2021-01-21,3.823090,0.011391
top10_momentum_daily,2021-01-22,3.813972,-0.002385
top10_momentum_daily,2021-01-25,3.850947,0.009695
top10_momentum_daily,2021-01-26,3.842168,-0.002280
top10_momentum_daily,2021-01-27,3.710960,-0.034150
top10_momentum_daily,2021-01-28,3.709106,-0.000499
top10_momentum_daily,2021-01-29,3.665451,-0.011770
top10_momentum_daily,2021-02-01,3.762722,0.026537
top10_momentum_daily,2021-02-02,3.836623,0.019640
top10_momentum_daily,2021-02-03,3.780885,-0.014528
top10_momentum_daily,2021-02-04,3.768195,-0.003357
top10_momentum_daily,2021-02-05,3.773674,0.001454
top10_momentum_daily,2021-02-08,3.827718,0.014321
top10_momentum_daily,2021-02-09,3.813547,-0.003702
top10_momentum_daily,2021-02-10,3.806729,-0.001788
top10_momentum_daily,2021-02-11,3.835899,0.007663
top10_momentum_daily,2021-02-12,3.872030,0.009419
top10_momentum_daily,2021-02-16,3.854211,-0.004602
top10_momentum_daily,2021-02-17,3.812779,-0.010750
top10_momentum_daily,2021-02-18,3.782054,-0.008059
top10_momentum_daily,2021-02-19,3.766327,-0.004158
top10_momentum_daily,2021-02-22,3.638974,-0.033813
top10_momentum_daily,2021-02-23,3.606599,-0.008897
top10_momentum_daily,2021-02-24,3.654555,0.013297
top10_momentum_daily,2021-02-25,3.500533,-0.042145
top10_momentum_daily,2021-02-26,3.535330,0.009941
top10_momentum_daily,2021-03-01,3.637907,0.029015
top10_momentum_daily,2021-03-02,3.573293,-0.017761
top10_momentum_daily,2021-03-03,3.463888,-0.030618
top10_momentum_daily,2021-03-04,3.370888,-0.026849
top10_momentum_daily,2021-03-05,3.413019,0.012499
top10_momentum_daily,2021-03-08,3.294808,-0.034636
top10_momentum_daily,2021-03-09,3.469423,0.052997
top10_momentum_daily,2021-03-10,3.465018,-0.001270
top10_momentum_daily,2021-03-11,3.554739,0.025893
top10_momentum_daily,2021-03-12,3.556082,0.000378
top10_momentum_daily,2021-03-15,3.626530,0.019811
top10_momentum_daily,2021-03-16,3.629858,0.000918
top10_momentum_daily,2021-03-17,3.658510,0.007893
top10_momentum_daily,2021-03-18,3.544277,-0.031224
top10_momentum_daily,2021-03-19,3.550409,0.001730
top10_momentum_daily,2021-03-22,3.603692,0.015007
top10_momentum_daily,2021-03-23,3.546438,-0.015888
top10_momentum_daily,2021-03-24,3.470200,-0.021497
top10_momentum_daily,2021-03-25,3.494177,0.006909
top10_momentum_daily,2021-03-26,3.546296,0.014916
top10_momentum_daily,2021-03-29,3.530053,-0.004580
top10_momentum_daily,2021-03-30,3.525475,-0.001297
top10_momentum_daily,2021-03-31,3.589507,0.018162
top10_momentum_daily,2021-04-01,3.647806,0.016242
top10_momentum_daily,2021-04-05,3.716874,0.018934
top10_momentum_daily,2021-04-06,3.701019,-0.004266
top10_momentum_daily,2021-04-07,3.707488,0.001748
top10_momentum_daily,2021-04-08,3.735863,0.007653
top10_momentum_daily,2021-04-09,3.761147,0.006768
top10_momentum_daily,2021-04-12,3.784566,0.006226
top10_momentum_daily,2021-04-13,3.835688,0.013508
top10_momentum_daily,2021-04-14,3.792759,-0.011192
top10_momentum_daily,2021-04-15,3.829596,0.009712
top10_momentum_daily,2021-04-16,3.841748,0.003173
top10_momentum_daily,2021-04-19,3.785135,-0.014736
top10_momentum_daily,2021-04-20,3.731605,-0.014142
top10_momentum_daily,2021-04-21,3.780380,0.013071
top10_momentum_daily,2021-04-22,3.715365,-0.017198
top10_momentum_daily,2021-04-23,3.771899,0.015216
top10_momentum_daily,2021-04-26,3.800480,0.007578
top10_momentum_daily,2021-04-27,3.817200,0.004399
top10_momentum_daily,2021-04-28,3.783287,-0.008884
top10_momentum_daily,2021-04-29,3.815769,0.008585
top10_momentum_daily,2021-04-30,3.791482,-0.006365
top10_momentum_daily,2021-05-03,3.782184,-0.002452
top10_momentum_daily,2021-05-04,3.766309,-0.004197
top10_momentum_daily,2021-05-05,3.779035,0.003379
top10_momentum_daily,2021-05-06,3.808630,0.007831
top10_momentum_daily,2021-05-07,3.854766,0.012114
top10_momentum_daily,2021-05-10,3.769337,-0.022162
top10_momentum_daily,2021-05-11,3.732672,-0.009727
top10_momentum_daily,2021-05-12,3.627808,-0.028094
top10_momentum_daily,2021-05-13,3.671636,0.012081
top10_momentum_daily,2021-05-14,3.735130,0.017293
top10_momentum_daily,2021-05-17,3.726677,-0.002263
top10_momentum_daily,2021-05-18,3.682492,-0.011856
top10_momentum_daily,2021-05-19,3.666275,-0.004404
top10_momentum_daily,2021-05-20,3.710812,0.012148
top10_momentum_daily,2021-05-21,3.717966,0.001928
top10_momentum_daily,2021-05-24,3.780274,0.016759
top10_momentum_daily,2021-05-25,3.769018,-0.002978
top10_momentum_daily,2021-05-26,3.787220,0.004829
top10_momentum_daily,2021-05-27,3.800693,0.003557
top10_momentum_daily,2021-05-28,3.820379,0.005180
top10_momentum_daily,2021-06-01,3.827541,0.001875
top10_momentum_daily,2021-06-02,3.825603,-0.000506
top10_momentum_daily,2021-06-03,3.797867,-0.007250
top10_momentum_daily,2021-06-04,3.852251,0.014320
top10_momentum_daily,2021-06-07,3.857262,0.001301
top10_momentum_daily,2021-06-08,3.852273,-0.001293
top10_momentum_daily,2021-06-09,3.812763,-0.010256
top10_momentum_daily,2021-06-10,3.790557,-0.005824
top10_momentum_daily,2021-06-11,3.795802,0.001384
top10_momentum_daily,2021-06-14,3.771321,-0.006449
top10_momentum_daily,2021-06-15,3.753105,-0.004830
top10_momentum_daily,2021-06-16,3.746132,-0.001858
top10_momentum_daily,2021-06-17,3.680498,-0.017521
top10_momentum_daily,2021-06-18,3.637365,-0.011719
top10_momentum_daily,2021-06-21,3.693379,0.015399
top10_momentum_daily,2021-06-22,3.712123,0.005075
top10_momentum_daily,2021-06-23,3.736576,0.006587
top10_momentum_daily,2021-06-24,3.793431,0.015216
top10_momentum_daily,2021-06-25,3.806488,0.003442
top10_momentum_daily,2021-06-28,3.823914,0.004578
top10_momentum_daily,2021-06-29,3.804816,-0.004994
top10_momentum_daily,2021-06-30,3.827541,0.005973
top10_momentum_daily,2021-07-01,3.847180,0.005131
top10_momentum_daily,2021-07-02,3.858987,0.003069
top10_momentum_daily,2021-07-06,3.809473,-0.012831
top10_momentum_daily,2021-07-07,3.806190,-0.000862
top10_momentum_daily,2021-07-08,3.754696,-0.013529
top10_momentum_daily,2021-07-09,3.835008,0.021390
top10_momentum_daily,2021-07-12,3.880184,0.011780
top10_momentum_daily,2021-07-13,3.832105,-0.012391
top10_momentum_daily,2021-07-14,3.821252,-0.002832
top10_momentum_daily,2021-07-15,3.794958,-0.006881
top10_momentum_daily,2021-07-16,3.723231,-0.018901
top10_momentum_daily,2021-07-19,3.693687,-0.007935
top10_momentum_daily,2021-07-20,3.750330,0.015335
top10_momentum_daily,2021-07-21,3.816402,0.017618
top10_momentum_daily,2021-07-22,3.795043,-0.005597
top10_momentum_daily,2021-07-23,3.800256,0.001374
top10_momentum_daily,2021-07-26,3.825316,0.006594
top10_momentum_daily,2021-07-27,3.774899,-0.013180
top10_momentum_daily,2021-07-28,3.799734,0.006579
top10_momentum_daily,2021-07-29,3.867792,0.017911
top10_momentum_daily,2021-07-30,3.839012,-0.007441
top10_momentum_daily,2021-08-02,3.849458,0.002721
top10_momentum_daily,2021-08-03,3.892584,0.011203
top10_momentum_daily,2021-08-04,3.868019,-0.006311
top10_momentum_daily,2021-08-05,3.907408,0.010183
top10_momentum_daily,2021-08-06,3.934223,0.006863
top10_momentum_daily,2021-08-09,3.947946,0.003488
top10_momentum_daily,2021-08-10,3.966571,0.004718
top10_momentum_daily,2021-08-11,3.989833,0.005865
top10_momentum_daily,2021-08-12,4.009502,0.004930
top10_momentum_daily,2021-08-13,4.001940,-0.001886
top10_momentum_daily,2021-08-16,3.971658,-0.007567
top10_momentum_daily,2021-08-17,3.914112,-0.014489
top10_momentum_daily,2021-08-18,3.878876,-0.009002
top10_momentum_daily,2021-08-19,3.856934,-0.005657
top10_momentum_daily,2021-08-20,3.896841,0.010347
top10_momentum_daily,2021-08-23,3.971531,0.019167
top10_momentum_daily,2021-08-24,3.991266,0.004969
top10_momentum_daily,2021-08-25,4.029926,0.009686
top10_momentum_daily,2021-08-26,4.000331,-0.007344
top10_momentum_daily,2021-08-27,4.053559,0.013306
top10_momentum_daily,2021-08-30,4.035634,-0.004422
top10_momentum_daily,2021-08-31,3.989009,-0.011553
top10_momentum_daily,2021-09-01,3.960464,-0.007156
top10_momentum_daily,2021-09-02,3.977400,0.004276
top10_momentum_daily,2021-09-03,3.981199,0.000955
top10_momentum_daily,2021-09-07,3.980746,-0.000114
top10_momentum_daily,2021-09-08,3.958177,-0.005670
top10_momentum_daily,2021-09-09,3.967999,0.002482
top10_momentum_daily,2021-09-10,3.945984,-0.005548
top10_momentum_daily,2021-09-13,3.972274,0.006663
top10_momentum_daily,2021-09-14,3.939156,-0.008337
top10_momentum_daily,2021-09-15,3.990297,0.012983
top10_momentum_daily,2021-09-16,3.976056,-0.003569
top10_momentum_daily,2021-09-17,3.951412,-0.006198
top10_momentum_daily,2021-09-20,3.865729,-0.021684
top10_momentum_daily,2021-09-21,3.871143,0.001400
top10_momentum_daily,2021-09-22,3.934392,0.016339
top10_momentum_daily,2021-09-23,4.009176,0.019008
top10_momentum_daily,2021-09-24,4.024665,0.003863
top10_momentum_daily,2021-09-27,4.032165,0.001864
top10_momentum_daily,2021-09-28,3.946656,-0.021207
top10_momentum_daily,2021-09-29,3.955703,0.002292
top10_momentum_daily,2021-09-30,3.903148,-0.013286
top10_momentum_daily,2021-10-01,3.959071,0.014328
top10_momentum_daily,2021-10-04,3.926392,-0.008254
top10_momentum_daily,2021-10-05,3.988826,0.015901
top10_momentum_daily,2021-10-06,3.988880,0.000013
top10_momentum_daily,2021-10-07,4.022458,0.008418
top10_momentum_daily,2021-10-08,4.026654,0.001043
top10_momentum_daily,2021-10-11,4.005577,-0.005234
top10_momentum_daily,2021-10-12,3.988102,-0.004363
top10_momentum_daily,2021-10-13,3.984213,-0.000975
top10_momentum_daily,2021-10-14,4.058607,0.018672
top10_momentum_daily,2021-10-15,4.125139,0.016393
top10_momentum_daily,2021-10-18,4.163403,0.009276
top10_momentum_daily,2021-10-19,4.198470,0.008423
top10_momentum_daily,2021-10-20,4.200283,0.000432
top10_momentum_daily,2021-10-21,4.209997,0.002313
top10_momentum_daily,2021-10-22,4.235388,0.006031
top10_momentum_daily,2021-10-25,4.304012,0.016203
top10_momentum_daily,2021-10-26,4.352350,0.011231
top10_momentum_daily,2021-10-27,4.339676,-0.002912
top10_momentum_daily,2021-10-28,4.393757,0.012462
top10_momentum_daily,2021-10-29,4.424264,0.006943
top10_momentum_daily,2021-11-01,4.455420,0.007042
top10_momentum_daily,2021-11-02,4.477704,0.005001
top10_momentum_daily,2021-11-03,4.507613,0.006679
top10_momentum_daily,2021-11-04,4.549760,0.009350
top10_momentum_daily,2021-11-05,4.544920,-0.001064
top10_momentum_daily,2021-11-08,4.553083,0.001796
top10_momentum_daily,2021-11-09,4.482941,-0.015405
top10_momentum_daily,2021-11-10,4.466198,-0.003735
top10_momentum_daily,2021-11-11,4.478765,0.002814
top10_momentum_daily,2021-11-12,4.471660,-0.001586
top10_momentum_daily,2021-11-15,4.460463,-0.002504
top10_momentum_daily,2021-11-16,4.490337,0.006697
top10_momentum_daily,2021-11-17,4.474914,-0.003435
top10_momentum_daily,2021-11-18,4.512948,0.008499
top10_momentum_daily,2021-11-19,4.503173,-0.002166
top10_momentum_daily,2021-11-22,4.531486,0.006287
top10_momentum_daily,2021-11-23,4.540761,0.002047
top10_momentum_daily,2021-11-24,4.589507,0.010735
top10_momentum_daily,2021-11-26,4.449385,-0.030531
top10_momentum_daily,2021-11-29,4.545780,0.021665
top10_momentum_daily,2021-11-30,4.458180,-0.019271
top10_momentum_daily,2021-12-01,4.400435,-0.012953
top10_momentum_daily,2021-12-02,4.467173,0.015166
top10_momentum_daily,2021-12-03,4.366716,-0.022488
top10_momentum_daily,2021-12-06,4.388909,0.005082
top10_momentum_daily,2021-12-07,4.516743,0.029126
top10_momentum_daily,2021-12-08,4.502191,-0.003222
top10_momentum_daily,2021-12-09,4.432043,-0.015581
top10_momentum_daily,2021-12-10,4.535146,0.023263
top10_momentum_daily,2021-12-13,4.411543,-0.027255
top10_momentum_daily,2021-12-14,4.390663,-0.004733
top10_momentum_daily,2021-12-15,4.502786,0.025537
top10_momentum_daily,2021-12-16,4.420826,-0.018202
top10_momentum_daily,2021-12-17,4.323168,-0.022090
top10_momentum_daily,2021-12-20,4.269094,-0.012508
top10_momentum_daily,2021-12-21,4.382463,0.026556
top10_momentum_daily,2021-12-22,4.453072,0.016112
top10_momentum_daily,2021-12-23,4.499869,0.010509
top10_momentum_daily,2021-12-27,4.596728,0.021525
top10_momentum_daily,2021-12-28,4.567379,-0.006385
top10_momentum_daily,2021-12-29,4.554988,-0.002713
top10_momentum_daily,2021-12-30,4.527483,-0.006038
top10_momentum_daily,2021-12-31,4.523170,-0.000953
top10_momentum_daily,2022-01-03,4.582296,0.013072
top10_momentum_daily,2022-01-04,4.590890,0.001876
top10_momentum_daily,2022-01-05,4.483646,-0.023360
top10_momentum_daily,2022-01-06,4.508892,0.005631
top10_momentum_daily,2022-01-07,4.461959,-0.010409
top10_momentum_daily,2022-01-10,4.463317,0.000304
top10_momentum_daily,2022-01-11,4.487504,0.005419
top10_momentum_daily,2022-01-12,4.512174,0.005498
top10_momentum_daily,2022-01-13,4.404614,-0.023838
top10_momentum_daily,2022-01-14,4.404387,-0.000052
top10_momentum_daily,2022-01-18,4.294880,-0.024863
top10_momentum_daily,2022-01-19,4.232939,-0.014422
top10_momentum_daily,2022-01-20,4.157602,-0.017798
top10_momentum_daily,2022-01-21,4.086997,-0.016982
top10_momentum_daily,2022-01-24,4.086348,-0.000159
top10_momentum_daily,2022-01-25,4.015332,-0.017379
top10_momentum_daily,2022-01-26,4.054057,0.009644
top10_momentum_daily,2022-01-27,4.003611,-0.012443
top10_momentum_daily,2022-01-28,4.114315,0.027651
top10_momentum_daily,2022-01-31,4.203694,0.021724
top10_momentum_daily,2022-02-01,4.242560,0.009246
top10_momentum_daily,2022-02-02,4.319126,0.018047
top10_momentum_daily,2022-02-03,4.247988,-0.016471
top10_momentum_daily,2022-02-04,4.270627,0.005329
top10_momentum_daily,2022-02-07,4.275712,0.001191
top10_momentum_daily,2022-02-08,4.312680,0.008646
top10_momentum_daily,2022-02-09,4.396356,0.019402
top10_momentum_daily,2022-02-10,4.299576,-0.022014
top10_momentum_daily,2022-02-11,4.185085,-0.026628
top10_momentum_daily,2022-02-14,4.170502,-0.003485
top10_momentum_daily,2022-02-15,4.254560,0.020155
top10_momentum_daily,2022-02-16,4.242707,-0.002786
top10_momentum_daily,2022-02-17,4.115526,-0.029977
top10_momentum_daily,2022-02-18,4.081828,-0.008188
top10_momentum_daily,2022-02-22,4.025125,-0.013892
top10_momentum_daily,2022-02-23,3.952803,-0.017968
top10_momentum_daily,2022-02-24,3.980951,0.007121
top10_momentum_daily,2022-02-25,4.081837,0.025342
top10_momentum_daily,2022-02-28,4.064332,-0.004288
top10_momentum_daily,2022-03-01,4.020654,-0.010747
top10_momentum_daily,2022-03-02,4.130773,0.027389
top10_momentum_daily,2022-03-03,4.071384,-0.014377
top10_momentum_daily,2022-03-04,4.008484,-0.015449
top10_momentum_daily,2022-03-07,3.856460,-0.037925
top10_momentum_daily,2022-03-08,3.870482,0.003636
top10_momentum_daily,2022-03-09,3.985972,0.029839
top10_momentum_daily,2022-03-10,3.955384,-0.007674
top10_momentum_daily,2022-03-11,3.909685,-0.011554
top10_momentum_daily,2022-03-14,3.902385,-0.001867
top10_momentum_daily,2022-03-15,3.992229,0.023023
top10_momentum_daily,2022-03-16,4.083614,0.022891
top10_momentum_daily,2022-03-17,4.135084,0.012604
top10_momentum_daily,2022-03-18,4.197708,0.015145
top10_momentum_daily,2022-03-21,4.231808,0.008123
top10_momentum_daily,2022-03-22,4.276949,0.010667
top10_momentum_daily,2022-03-23,4.215858,-0.014284
top10_momentum_daily,2022-03-24,4.321126,0.024969
top10_momentum_daily,2022-03-25,4.333856,0.002946
top10_momentum_daily,2022-03-28,4.377381,0.010043
top10_momentum_daily,2022-03-29,4.409483,0.007334
top10_momentum_daily,2022-03-30,4.374942,-0.007833
top10_momentum_daily,2022-03-31,4.277796,-0.022205
top10_momentum_daily,2022-04-01,4.254757,-0.005386
top10_momentum_daily,2022-04-04,4.277241,0.005284
top10_momentum_daily,2022-04-05,4.228704,-0.011348
top10_momentum_daily,2022-04-06,4.225844,-0.000676
top10_momentum_daily,2022-04-07,4.285999,0.014235
top10_momentum_daily,2022-04-08,4.262654,-0.005447
top10_momentum_daily,2022-04-11,4.170149,-0.021701
top10_momentum_daily,2022-04-12,4.136298,-0.008117
top10_momentum_daily,2022-04-13,4.161283,0.006040
top10_momentum_daily,2022-04-14,4.118037,-0.010392
top10_momentum_daily,2022-04-18,4.121479,0.000836
top10_momentum_daily,2022-04-19,4.149239,0.006736
top10_momentum_daily,2022-04-20,4.134459,-0.003562
top10_momentum_daily,2022-04-21,4.075390,-0.014287
top10_momentum_daily,2022-04-22,3.987883,-0.021472
top10_momentum_daily,2022-04-25,4.003659,0.003956
top10_momentum_daily,2022-04-26,3.863929,-0.034900
top10_momentum_daily,2022-04-27,3.876874,0.003350
top10_momentum_daily,2022-04-28,3.985130,0.027924
top10_momentum_daily,2022-04-29,3.829537,-0.039044
top10_momentum_daily,2022-05-02,3.893843,0.016792
top10_momentum_daily,2022-05-03,3.930693,0.009464
top10_momentum_daily,2022-05-04,4.078640,0.037639
top10_momentum_daily,2022-05-05,3.908091,-0.041815
top10_momentum_daily,2022-05-06,3.914938,0.001752
top10_momentum_daily,2022-05-09,3.718441,-0.050192
top10_momentum_daily,2022-05-10,3.778167,0.016062
top10_momentum_daily,2022-05-11,3.690413,-0.023227
top10_momentum_daily,2022-05-12,3.676314,-0.003820
top10_momentum_daily,2022-05-13,3.807652,0.035725
top10_momentum_daily,2022-05-16,3.787131,-0.005389
top10_momentum_daily,2022-05-17,3.893502,0.028087
top10_momentum_daily,2022-05-18,3.686525,-0.053160
top10_momentum_daily,2022-05-19,3.673531,-0.003525
top10_momentum_daily,2022-05-20,3.656537,-0.004626
top10_momentum_daily,2022-05-23,3.701638,0.012334
top10_momentum_daily,2022-05-24,3.677540,-0.006510
top10_momentum_daily,2022-05-25,3.722822,0.012313
top10_momentum_daily,2022-05-26,3.800273,0.020804
top10_momentum_daily,2022-05-27,3.885266,0.022365
top10_momentum_daily,2022-05-31,3.841592,-0.011241
top10_momentum_daily,2022-06-01,3.804599,-0.009630
top10_momentum_daily,2022-06-02,3.864357,0.015707
top10_momentum_daily,2022-06-03,3.792634,-0.018560
top10_momentum_daily,2022-06-06,3.793833,0.000316
top10_momentum_daily,2022-06-07,3.851395,0.015173
top10_momentum_daily,2022-06-08,3.838152,-0.003438
top10_momentum_daily,2022-06-09,3.771432,-0.017384
top10_momentum_daily,2022-06-10,3.706495,-0.017218
top10_momentum_daily,2022-06-13,3.585606,-0.032616
top10_momentum_daily,2022-06-14,3.571121,-0.004040
top10_momentum_daily,2022-06-15,3.608459,0.010456
top10_momentum_daily,2022-06-16,3.496723,-0.030965
top10_momentum_daily,2022-06-17,3.470367,-0.007537
top10_momentum_daily,2022-06-21,3.617006,0.042255
top10_momentum_daily,2022-06-22,3.635887,0.005220
top10_momentum_daily,2022-06-23,3.657932,0.006063
top10_momentum_daily,2022-06-24,3.715877,0.015841
top10_momentum_daily,2022-06-27,3.736547,0.005563
top10_momentum_daily,2022-06-28,3.680735,-0.014937
top10_momentum_daily,2022-06-29,3.684198,0.000941
top10_momentum_daily,2022-06-30,3.679657,-0.001233
top10_momentum_daily,2022-07-01,3.715906,0.009851
top10_momentum_daily,2022-07-05,3.666235,-0.013367
top10_momentum_daily,2022-07-06,3.690930,0.006736
top10_momentum_daily,2022-07-07,3.734790,0.011883
top10_momentum_daily,2022-07-08,3.744315,0.002550
top10_momentum_daily,2022-07-11,3.732395,-0.003183
top10_momentum_daily,2022-07-12,3.699490,-0.008816
top10_momentum_daily,2022-07-13,3.692371,-0.001924
top10_momentum_daily,2022-07-14,3.705505,0.003557
top10_momentum_daily,2022-07-15,3.766565,0.016478
top10_momentum_daily,2022-07-18,3.721967,-0.011841
top10_momentum_daily,2022-07-19,3.754712,0.008798
top10_momentum_daily,2022-07-20,3.718694,-0.009593
top10_momentum_daily,2022-07-21,3.756710,0.010223
top10_momentum_daily,2022-07-22,3.756643,-0.000018
top10_momentum_daily,2022-07-25,3.784472,0.007408
top10_momentum_daily,2022-07-26,3.774928,-0.002522
top10_momentum_daily,2022-07-27,3.828303,0.014139
top10_momentum_daily,2022-07-28,3.855821,0.007188
top10_momentum_daily,2022-07-29,3.864048,0.002134
top10_momentum_daily,2022-08-01,3.850504,-0.003505
top10_momentum_daily,2022-08-02,3.822264,-0.007334
top10_momentum_daily,2022-08-03,3.827289,0.001315
top10_momentum_daily,2022-08-04,3.786299,-0.010710
top10_momentum_daily,2022-08-05,3.782377,-0.001036
top10_momentum_daily,2022-08-08,3.795191,0.003388
top10_momentum_daily,2022-08-09,3.806580,0.003001
top10_momentum_daily,2022-08-10,3.829766,0.006091
top10_momentum_daily,2022-08-11,3.816665,-0.003421
top10_momentum_daily,2022-08-12,3.872484,0.014625
top10_momentum_daily,2022-08-15,3.883574,0.002864
top10_momentum_daily,2022-08-16,3.890936,0.001896
top10_momentum_daily,2022-08-17,3.881703,-0.002373
top10_momentum_daily,2022-08-18,3.919233,0.009668
top10_momentum_daily,2022-08-19,3.894988,-0.006186
top10_momentum_daily,2022-08-22,3.829466,-0.016822
top10_momentum_daily,2022-08-23,3.836754,0.001903
top10_momentum_daily,2022-08-24,3.835560,-0.000311
top10_momentum_daily,2022-08-25,3.869869,0.008945
top10_momentum_daily,2022-08-26,3.772624,-0.025129
top10_momentum_daily,2022-08-29,3.757912,-0.003900
top10_momentum_daily,2022-08-30,3.707932,-0.013300
top10_momentum_daily,2022-08-31,3.680036,-0.007523
top10_momentum_daily,2022-09-01,3.708740,0.007800
top10_momentum_daily,2022-09-02,3.677614,-0.008393
top10_momentum_daily,2022-09-06,3.682069,0.001211
top10_momentum_daily,2022-09-07,3.732640,0.013734
top10_momentum_daily,2022-09-08,3.759082,0.007084
top10_momentum_daily,2022-09-09,3.801361,0.011247
top10_momentum_daily,2022-09-12,3.846687,0.011923
top10_momentum_daily,2022-09-13,3.708515,-0.035920
top10_momentum_daily,2022-09-14,3.742849,0.009258
top10_momentum_daily,2022-09-15,3.726699,-0.004315
top10_momentum_daily,2022-09-16,3.726346,-0.000095
top10_momentum_daily,2022-09-19,3.749890,0.006318
top10_momentum_daily,2022-09-20,3.735759,-0.003768
top10_momentum_daily,2022-09-21,3.678581,-0.015306
top10_momentum_daily,2022-09-22,3.666126,-0.003386
top10_momentum_daily,2022-09-23,3.590972,-0.020500
top10_momentum_daily,2022-09-26,3.578504,-0.003472
top10_momentum_daily,2022-09-27,3.581157,0.000742
top10_momentum_daily,2022-09-28,3.630736,0.013844
top10_momentum_daily,2022-09-29,3.583164,-0.013103
top10_momentum_daily,2022-09-30,3.513533,-0.019433
top10_momentum_daily,2022-10-03,3.585486,0.020479
top10_momentum_daily,2022-10-04,3.667212,0.022793
top10_momentum_daily,2022-10-05,3.673783,0.001792
